href,name,brand,price,product_details,instruction,ingredients,warnings
https://www.rossmann.de/de/pflege-und-duft-spilanthox-therapy-high-potency-facelift-booster/p/4260546840041,High-Potency Facelift Booster,Spilanthox therapy,,"intensive Spezialpflege zur Glättung
nachhaltige Pflegeergebnisse bei kontinuierlicher Anwendung
dermatologisch getestet
tierversuchsfrei
Naturkosmetik konform
ohne Silikone, Parabene, PEG & Mikroplastik
vegan
Kontaktdaten
NB Green Cosmetics GmbH
Borselstr. 18, 22765 Hamburg
www.spilanthox.shop
info@nb-greengroup.com
Ursprungsland/Herkunftsort
Made in Germany",Nach der Reinigung zart mit einem Finger in die Haut einklopfen.,"AQUA (WATER), ALCOHOL, POLYGLYCERYL-4 CAPRATE, GLYCERIN, PARFUM (FRAGRANCE), SODIUM HYALURONATE, XANTHAN GUM, ACMELLA OLERACEA EXTRACT, 3-O-ETHYL ASCORBIC ACID, LIMONENE, LINALOOL, ALCOHOL DENAT., SPILANTHES OLERACEA, CITRONELLOL, GERANIOL, CITRAL, COUMARIN.",
https://www.rossmann.de/de/pflege-und-duft-spilanthox-therapy-high-potency-facelift-booster/p/4260546840041,High-Potency Facelift Booster,Spilanthox therapy,"Artikelpreis 27,99 €","intensive Spezialpflege zur Glättung
nachhaltige Pflegeergebnisse bei kontinuierlicher Anwendung
dermatologisch getestet
tierversuchsfrei
Naturkosmetik konform
ohne Silikone, Parabene, PEG & Mikroplastik
vegan
Kontaktdaten
NB Green Cosmetics GmbH
Borselstr. 18, 22765 Hamburg
www.spilanthox.shop
info@nb-greengroup.com
Ursprungsland/Herkunftsort
Made in Germany",Nach der Reinigung zart mit einem Finger in die Haut einklopfen.,"AQUA (WATER), ALCOHOL, POLYGLYCERYL-4 CAPRATE, GLYCERIN, PARFUM (FRAGRANCE), SODIUM HYALURONATE, XANTHAN GUM, ACMELLA OLERACEA EXTRACT, 3-O-ETHYL ASCORBIC ACID, LIMONENE, LINALOOL, ALCOHOL DENAT., SPILANTHES OLERACEA, CITRONELLOL, GERANIOL, CITRAL, COUMARIN.",
https://www.rossmann.de/de/pflege-und-duft-loreal-paris-gesichtscreme-age-perfect-golden-age-tagespflege/p/3600523216451,Gesichtscreme Age Perfect Golden Age Tagespflege,L’Oréal Paris,"Artikelpreis 12,99 €","Mit zunehmendem Alter wird die Haut schlaffer, dünner und sie ist weniger gut durchblutet. Dadurch verliert die Haut an Dichte und ihre natürliche Farbfrische. Die stärkende Age Perfect Golden Age Rosé-Tagespflege mit Pfingstrosen-Extrakt stimuliert die Haut und bringt ihre rosig-frische Ausstrahlung zurück. Die Formel mit Calcium B5 strafft die Gesichtskonturen und verbessert die Spannkraft. Die Haut wird intensiv gepflegt.
Kontaktdaten
L’ORÉAL PARIS
14, rue Royale - 75008 Paris, France
www.lorealparis.de
fragen@loreal-group.com
0211 54413377 (Zu Festnetzgebühren nach Tarif Ihres Telefonanbieters)
Ursprungsland/Herkunftsort
Deutschland","Täglich morgens die stärkende Rosé-Creme mit kreisenden Bewegungen auf das gesamte, gereinigte Gesicht und den Hals auftragen. Augenkonturen aussparen.",AQUA / WATER • CAPRYLIC/CAPRIC TRIGLYCERIDE • CYCLOHEXASILOXANE • GLYCERIN • CETYL ALCOHOL • GLYCERYL STEARATE • MYRISTYL MYRISTATE • PEG-40 STEARATE • LIMNANTHES ALBA SEED OIL / MEADOWFOAM SEED OIL • HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID • OCTYLDODECANOL • HYDROLYZED SOY PROTEIN • IRIS FLORENTINA ROOT EXTRACT • PAEONIA SUFFRUTICOSA ROOT EXTRACT • CALCIUM PANTETHEINE SULFONATE • CAPRYLOYL SALICYLIC ACID • DISODIUM EDTA • ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER • ACRYLONITRILE/METHYL METHACRYLATE/VINYLIDENE CHLORIDE COPOLYMER • BUTYLENE GLYCOL • CAPRYLYL GLYCOL • CI 77163 / BISMUTH OXYCHLORIDE • CI 77491 / IRON OXIDES • CI 77891 / TITANIUM DIOXIDE • ISOBUTANE • ISOHEXADECANE • MICA • PENTYLENE GLYCOL • POLYSORBATE 80 • SORBITAN OLEATE • SORBITAN TRISTEARATE • SYNTHETIC FLUORPHLOGOPITE • TIN OXIDE • ALPHA-ISOMETHYL IONONE • BENZYL ALCOHOL • BENZYL BENZOATE • CITRONELLOL • COUMARIN • GERANIOL • LIMONENE • LINALOOL • PHENOXYETHANOL • PARFUM / FRAGRANCE (F.I.L. B232767/1).,"Warnhinweise
Augenkontakt vermeiden."
https://www.rossmann.de/de/pflege-und-duft-sebamed-anti-roetungen-tagespflege-lsf-20/p/4103040049711,Anti-Rötungen Tagespflege LSF 20,sebamed,"Artikelpreis 13,99 €","Die neue Systempflege von sebamed umfasst drei maßgeschneiderte Produkte, die auf die Bedürfnisse sehr empfindlicher, zu Rötungen neigender Haut und Rosacea (Vorstadium und Subtyp I) zugeschnitten sind: Ein sanfter Reinigungsschaum, eine leichte Tagespflege und eine regenerierende Intensivpflege.
sebamed ANTI-RÖTUNGEN Leichte Tagespflege hilft, bei regelmäßiger Anwendung, der Entstehung neuer Rötungen vorzubeugen und bestehende zu mildern. Die leichte, kühlende Formulierung beruhigt sofort und versorgt die Haut 24 Stunden mit Feuchtigkeit. Der Pflegekomplex mit dem Extrakt der Physalis pubescens wirkt gefäßstärkend. Der Lichtschutzfaktor 20 hält UV-Strahlen ab und schützt die Haut täglich vor sonnenbedingter Hautveränderung. Die Haut wird geglättet und trägt so zum Schutz vorzeitiger Hautalterung bei. Parfümfreie, grüne Pflegeformel bei Rötungen. Der pH-Wert 5,5 stärkt die natürliche Hautbarriere und beugt weiteren Irritationen vor. Die sehr gute Hautverträglichkeit ist dermatologisch-klinisch bestätigt.
Kontaktdaten
Sebapharma GmbH & Co. KG
56136 Boppard
www.sebamed.de",Morgens auf das sorgfältig gereinigte Gesicht auftragen und sanft einmassieren. Als Make-up Grundlage geeignet.,"Aqua, Dibutyl Adipate, Glycerin, Dicaprylyl Ether, Propylheptyl Caprylate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (nano), Sodium Carboxymethyl Starch, Tris-Biphenyl Triazine (nano), Zea mays starch, Cetearyl Alcohol, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Tocopheryl Acetate, Butyrospermum parkii butter, Ethylhexyl Stearate, Glyceryl Stearate, Disodium Cetearyl Sulfosuccinate, 1,2-Hexanediol, Physalis pubescens fruit juice, Centella asiatica leaf extract, Diethylhexyl Syringylidenemalonate, 4-t-Butylcyclohexanol, Pentylene Glycol, Tocopherol, Allantoin, Caprylic/Capric Triglyceride, Decyl Glucoside, Propylene Glycol, Butylene Glycol, Hydroxypropyl Methylcellulose, Xanthan Gum, Sodium Chloride, Disodium Phosphate, Citric Acid, Sodium Hydroxide, Sorbic Acid, Benzyl Alcohol, CI 47005, CI 61570, Sodium Sulfate.",
https://www.rossmann.de/de/pflege-und-duft-schaebens-aloe-vera-tuchmaske/p/4003573121338,Aloe Vera Tuchmaske,Schaebens,"Artikelpreis 1,59 €","Die Wüstenpflanze Aloe Vera besitzt kosmetische Superkräfte! Ihre besonderen Extrakte wirken auf der Haut nicht nur intensiv feuchtigkeitsspendend und regenerierend, sondern auch vitalisierend und hautpflegend. Die verbesserte Formulierung wirkt effektiv Rötungen und Irritationen entgegen. Die Formulierung mit Hyaluronsäure sorgt für ein erfrischtes Hautbild voller Feuchtigkeit!
Rezeptur ohne Mikroplastik
frei von PEGs, Silikonen, Paraffinen und Farbstoffen
für alle Hauttypen geeignet
erfrischt, reduziert Rötungen und Irritationen
Kontaktdaten
Haus Schaeben GmbH & Co. KG
Europaallee 42, D-50226 Frechen
www.schaebens.de
info@schaebens.de","Auflegen, entspannen und schön sein! 2-3x wöchentlich anwenden.
1. Tuchmaske auf das gereinigte Gesicht auflegen und an die Gesichtskonturen anpassen.
2. 10-15 Minuten einwirken lassen und die Maske abnehmen.
3. Die Rückstände sanft einmassieren oder mit einem Kosmetiktuch abnehmen.","Aqua, Glycerin, Dipropylene Gycol, Allantoin, Aloe Barbadensis Leaf Juice Powder, Arginine, Glycine Soja Seed Extract, Niacinamide, Portulaca Oleracea Extract, Saccharide Isomerate, Sodium Hyaluronate, Trehalose, 1,2-Hexanediol, Butylene Glycol, Citric Acid, Ethylhexylglycerin, Hydroxyacetophenone, Parfum, Penthylene Glycol, Phenoxyethanol, Propanediol, Sodium Citrate, Xanthan Gum.",
https://www.rossmann.de/de/pflege-und-duft-eucerin-hyaluron-filler--elasticity-nachtpflege/p/4005800160264,Hyaluron-Filler + Elasticity Nachtpflege,Eucerin,"Artikelpreis 29,99 €","Eucerin Hyaluron-Filler + Elasticity Nachtpflege ist eine Anti-Age Nachtcreme, die tiefe Falten aufpolstert, die Elastizität der Haut verbessert und Altersflecken korrigiert.
Die innovative Mischung aus hoch- und niedermolekularer Hyaluronsäure von Eucerin polstert tiefe Falten sichtbar auf, während Dexpanthenol den Regenerationsprozess der Haut über Nacht unterstützt. Der neue Kollagen-Elastin-Komplex, eine leistungsstarke Kombination aus Arctiin und Kreatin, regt die Kollagenproduktion an und erhöht die Elastizität der Haut. Das patentierte Thiamidol® von Eucerin mildert Altersflecken. Die Haut fühlt sich straff und glatt an und sieht frisch und strahlend aus.
Eucerin Hyaluron-Filler + Elasticity Nachtpflege enthält außerdem Arganöl. Reich an hautpflegenden Lipiden, unterstützt es die Regeneration und glättet die Hautoberfläche über Nacht.
für alle Hauttypen
gemilderte Altersflecken
stimuliert die Kollagenproduktion und verbessert die Elastizität der Haut
unterstützt die Hautregeneration in der Nacht
nicht komedogen
Kontaktdaten
Beiersdorf AG
D-20245 Hamburg
www.Eucerin.com","Abends die Eucerin Hyaluron-Filler + Elasticity Nachtpflege auf das gereinigte Gesicht, den Hals und das Dekolleté auftragen, sanft einmassieren.","Aqua, Glycerin, Cetearyl Alcohol, Butylene Glycol, CaprylicCapric Triglyceride, Panthenol, Glyceryl Stearate Citrate, Hydroxypropyl Starch Phosphate, Argania Spinosa Kernel Oil, Hydrogenated Coco-Glycerides, Butyrospermum Parkii Butter, Sodium Hyaluronate, Arctium Lappa Fruit Extract, Creatine, 1-Methylhydantoin-2-Imide, Isobutylamido Thiazolyl Resorcinol, Pantolactone, Tocopherol, Tapioca Starch, Xanthan Gum, Sodium Hydroxide, Citric Acid, Dimethicone, Trisodium EDTA, Caprylyl Glycol, 1,2-Hexanediol, Phenoxyethanol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Parfum","Warnhinweise
Direkten Augenkontakt vermeiden. Maximal 4 Mal am Tag Produkte mit Thiamidol® im Gesicht anwenden."
https://www.rossmann.de/de/pflege-und-duft-la-roche-posay-toleriane-dermallergo-fluid/p/3337875757669,Toleriane Dermallergo Fluid,LA ROCHE-POSAY,"Artikelpreis 21,99 €","Das täglich reparierende Feuchtigkeitsfluid ist geeignet für zu Allergien neigende oder überempfindliche Haut. Es beruhigt sofort, reduziert Rötungen und bietet einen Anti-Rückfall-Effekt, um Hautirritationen zu verhindern. Frei von Duftstoffen und Alkohol, ist es sanft genug für den täglichen Gebrauch und stärkt die natürliche Barriere Ihrer Haut.
mit Thermalwasser aus La Roche-Posay
0% Duftstoffe und Alkohol
mit Sphingobioma und Neurosensine
Kontaktdaten
L'ORÉAL Deutschland GmbH - Geschäftsbereich L’Oréal Paris
Johannstraße 1, 40476 Düsseldorf
www.laroche-posay.com
Ursprungsland/Herkunftsort
Frankreich","Wenden Sie die Gesichtscreme für sehr empfindliche Haut jeden Morgen und Abend auf die zuvor gereinigte Haut von Gesicht, Augenkontur und Hals an.",AQUA / WATER / EAU • GLYCERIN • BUTYLENE GLYCOL • PROPANEDIOL • BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER • PENTYLENE GLYCOL • SQUALANE • POLYSORBATE 20 • ZEA MAYS STARCH / CORN STARCH • SALVIA MILTIORRHIZA ROOT EXTRACT • GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER • SPHINGOMONAS FERMENT EXTRACT • AMMONIUM POLYACRYLOYLDIMETHYL TAURATE • HYDROXYACETOPHENONE • CAPRYLYL GLYCOL • CITRIC ACID • TRISODIUM ETHYLENEDIAMINE DISUCCINATE • ACETYL DIPEPTIDE-1 CETYL ESTER,
https://www.rossmann.de/de/make-up-blistex-lippenpflegestift-medplus/p/4008455103211,Lippenpflegestift Medplus,Blistex,"Artikelpreis 2,49 €","Blistex MedPlus® ist die ideale Lippenpflege für angegriffene und trockene Lippen.
kühlende Wirkung für unmittelbare Entspannung der Mundpartie
mit Bienenwachs, Kokos- und Rizinusöl sowie Shea-Butter
dermatologisch getestet
hochwirksame Pflege und Schutz mit Menthol, Campher und Thymol
spendet langanhaltende Feuchtigkeit und stärkt die natürliche Schutzbarriere der Lippen
schützt intensiv und kühlt, selbst bei sehr trockenen Lippen
spendet 24h Feuchtigkeit
100% reine Papierverpackung
Umverpackung aus recyceltem Material & vollständig recycelbar
Kontaktdaten
delta pronatura
Egelsbach, Deutschland
www.blistex.de
kontakt@drbeckmanngroup.com",Bei Bedarf gleichmäßig und großzügig auftragen.,"Hydrogenated coconut oil, cera alba, lanolin, ricinus communis (castor) seed oil, jojoba esters, vitis vinifera (grape) seed oil, camphor, menthol, olea europaea (olive) fruit oil, benzyl alcohol, beta-carotene, butyrospermum parkii (shea) butter, daucus carota sativa (carrot) root extract, eucalyptus globulus leaf oil, eugenia caryophyllus (clove) flower oil, eugenol, glycine soja (soybean) oil, limonene, menthyl lactate, parfum, saccharin, thymol, tocopherol, zea mays (corn) oil","Warnhinweise
Enthält Campher, Menthol und Thymol. Nicht geeignet für Kinder unter 3 Jahren. Während der Schwangerschaft/Stillzeit einen Arzt zu Rate ziehen."
https://www.rossmann.de/de/make-up-alterra-lippenpflege-repair/p/4305615973333,Lippenpflege Repair,Alterra,"Artikelpreis 1,49 €","Helfen Sie Ihren Lippen sofort und langanhaltend: Unsere Alterra Lippenpflege versorgt sehr trockene und rissige Lippen mit Bio-Shea Butter und Ectoin - für ein geschmeidig sanftes Ergebnis.
für sehr trockene & rissige Lippen
vegan
mit Bio Inhaltsstoffen
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Testurteile, Qualitätssiegel & Verbandszeichen",,"RICINUS COMMUNIS (CASTOR) SEED OIL, BRASSICA CAMPESTRIS SEED OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED CERA, CANDELILLA CERA, OLEA EUROPAEA (OLIVE OIL) UNSAPONIFIABLES, CETYL PALMITATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, COPERNICIA CERIFERA CERA, DIMER DILINOLEYL DIMER DILINOLEATE, RHUS VERNICIFLUA PEEL CERA, SHOREA ROBUSTA RESIN, GLYCINE SOJA (SOY-BEAN) OIL, AQUA, TOCOPHERYL ACETATE, CAPRYLYL/CAPRYL GLUCOSIDE, PROPANEDIOL, ECTOIN, CALENDULA OFFICINALIS FLOWER EXTRACT, TOCOPHEROL",
https://www.rossmann.de/de/pflege-und-duft-isana-disney-tuchmaske-i-do-not-kiss-frogs/p/4068134091093,Disney Tuchmaske I do not kiss frogs!,ISANA,"Artikelpreis 1,99 €","Disney´s Princess Tiana Fans aufgepasst: Die ISANA TUCHMASKE I DO NOT KISS FROGS schenkt deiner Haut 24 Stunden Hautfeuchtigkeit*. Die zarte Formulierung mit Aloe Vera und Lotusblütenextrakt verleiht dir nachweislich ein glatteres** Hautgefühl durch intensive Feuchtigkeitspflege. Für eine frische, temperamentvolle Ausstrahlung.
Ergebnis: Mehr Selbstliebe dank strahlend schöner Haut.
Hautverträglichkeit dermatologisch bestätigt
diese Rezeptur ist zu 100% ohne Mikroplastik
intensiv feuchtigkeitsspendend & aufpolsternd
mit Algen-Extrakt, Meerwasser & Hyaluron
Tuchmaterial 100% natürlichen Ursprungs
vegan: frei von tierischen Inhaltsstoffen
*in-vivo Studie zur Hautfeuchtigkeit 24h
**in-vivo Studie zur Faltentiefenreduktion 1h
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
080076776266
Ursprungsland/Herkunftsort
Deutschland
Testurteile, Qualitätssiegel & Verbandszeichen","Das Gesicht gründlich reinigen und trocknen. Sachet vor Gebrauch durchkneten. Die Tuchmaske auffalten und auf das Gesicht auflegen. Nach einer Einwirkzeit von mindestens 10 Minuten das Vlies abnehmen und verbleibende Rückstände sanft einmassieren oder mit einem Kosmetiktuch abtupfen.
Tipp: Für den extra coolen Frische-Kick Maske im Kühlschrank aufbewahren.","Aqua, Glycerin, Pentylene Glycol, Sorbitol, Aloe Barbadensis Leaf Juice, Betaine, Nelumbo Nucifera Flower Extract, Sodium Hyaluronate, Xanthan Gum, Gellan Gum, Parfum, Propylene Glycol, Citric Acid, Hydroxyacetophenone.",
https://www.rossmann.de/de/pflege-und-duft-mixa-anti-hautstress-feuchtigkeitsspendende-und-regenerierende-creme/p/3600551186849,Anti-Hautstress Feuchtigkeitsspendende & Regenerierende Creme,Mixa,"Artikelpreis 9,99 €","Die Mixa Anti-Hautstress Feuchtigkeitsspendende & Regenerierende Creme wurde speziell für die Bedürfnisse gestresster Haut entwickelt.
Sie zeichnet sich durch einen Wirkstoff-Komplex aus beruhigendem Panthenol sowie Peptiden aus, um die Hautbarriere zu stärken und gleichzeitig Haut-Reaktionen, wie Rötungen, Irritationen, Hautreizungen und Trockenheit, zu mildern.
Die Feuchtigkeitspflege für Gesicht und Augen versorgt die Haut bis zu 48 Stunden intensiv mit Feuchtigkeit und besitzt eine erfrischende und leichte Textur.
Diese zieht schnell in die Haut ein, ohne zu fetten oder Rückstände zu hinterlassen. Darüber hinaus ist die Formel frei von Duftstoffen und Alkohol und ist damit besonders sanft zur Haut.
mit beruhigendem Panthenol und Peptiden besitzt eine positive Wirkung auf die Hautbarriere, um diese zu stärken
ohne Duftstoffe und Alkohol ist die Feuchtigkeitscreme besonders sanft zur Haut
mindert die Creme Haut-Reaktionen wie Rötungen, Irritationen, Hautreizungen und Trockenheit
zieht schnell ein und hinterlässt keine Rückstände
Kontaktdaten
LASCAD
30, Rue d'Alsace FR-92300 Levallois-Perret
www.mixa.com
fragen@loreal-group.com",Nach der Gesichtsreinigung und der Anwendung eines Serums die Mixa Anti-Hautstress Feuchtigkeitsspendende & regenerierende Creme auf Gesicht und Hals auftragen und anschließend sanft einmassieren. Die Feuchtigkeitspflege kann sowohl morgens als auch abends als Abschluss der täglichen Hautpflegroutine verwendet werden.,AQUA / WATER • GLYCERIN • BUTYLENE GLYCOL • PROPANEDIOL • BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER • PENTYLENE GLYCOL • PANTHENOL • BIFIDA FERMENT LYSATE • AMMONIUM POLYACRYLOYLDIMETHYL TAURATE • CAPRYLIC/CAPRIC TRIGLYCERIDE • POLYSORBATE 20 • C15-19 ALKANE • ZEA MAYS STARCH / CORN STARCH • SALVIA MILTIORRHIZA ROOT EXTRACT • BISABOLOL • GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER • SPHINGOMONAS FERMENT EXTRACT • HYDROLYZED RICE PROTEIN • HYDROXYACETOPHENONE • CAPRYLYL GLYCOL • CITRIC ACID • TRISODIUM ETHYLENEDIAMINE DISUCCINATE • LACTIC ACID • ACETIC ACID • ACETYL DIPEPTIDE-1 CETYL ESTER • TOCOPHEROL • SODIUM BENZOATE (F.I.L. Z70058046/1).,"Warnhinweise
Augenbereich aussparen."
https://www.rossmann.de/de/make-up-vaseline-lippenbalsam-creme-brulee/p/8801619052051,Lippenbalsam Crème Brûlée,Vaseline,"Artikelpreis 3,49 €","Der Crème Brûlée-Duft des Vaseline Lippenbalsams verleiht Ihren Lippen einen köstlichen Duft und zum Küssen schöne Lippen.
Die ikonische Vaseline®-Verpackung im Miniformat, die in jede Tasche passt, bietet Ihren Lippen jetzt auch unterwegs den perfekten Schutz und schnelle Linderung.
​​​​​​​Die nicht klebende und nicht fettende Formel ist perfekt geeignet für die regelmäßige Anwendung.
für extra zarte, zum Küssen schöne Lippen
spendet bis zu 72 Stunden langanhaltende Feuchtigkeit
Kontaktdaten
Mark Distri spol. s r.o.
Pod Belárií 784/2, 143 00 Praha 12-Modřany
www.vaseline.com
https://www.vaseline.com/za/en/contact-us/email-us.html",,"Pertrolatum, Parfum, CL 73360, Linalool, CL 19140 (Yellow 5), Isopropyl Titanium Triisostearate, Triethoxysilylethyl polydimethylsiloxyethyl dimethicone",
https://www.rossmann.de/de/pflege-und-duft-nivea-q10-anti-falten-experte-daily-uv-fluid-lsf-50/p/4006000163475,Q10 Anti-Falten Experte Daily UV Fluid LSF 50,NIVEA,"Artikelpreis 17,99 €","Das Q10 Anti-Falten Experte DAILY UV FLUID LSF 50 ist ein wirksames Produkt für einen umfassenden Hautschutz, das effektiv vor UV-Strahlen schützt, der Verzuckerung der Haut vorbeugt und das Auftreten von Falten mildert - alles in einem Produkt. Dieses Fluid enthält ein leistungsstarkes Trio von Inhaltsstoffen:
Q10, GLYCOSTOP und Breitband-UV-Filter, die einen dreifachen Schutz gegen Falten bieten. Es stärkt die Zellenergie der Haut, korrigiert Falten von innen, und blockiert mit Hilfe von GLYCOSTOP die Verzuckerung, um der Faltenbildung weiter vorzubeugen. Mit ihrem breiten Spektrum an UV-Filtern schützt sie die Haut sowohl vor UVA- als auch vor UVB-Strahlen. Die Formel ist so konzipiert, dass sie 12 Stunden lang nicht glänzt. Sie ist für alle Hauttypen geeignet, so dass jeder in den Genuss ihrer einzigartigen Vorteile kommen kann, die dermatologisch bestätigt und von Verbrauchern empfohlen werden. Schon bei der ersten Anwendung wird die Haut mit mehr Feuchtigkeit versorgt und geschmeidiger. Bereits in der zweiten Woche der Anwendung von Anti-Falten Experte DAILY UV FLUID LSF 50 bestätigen 76 % der Frauen weniger Linien und feine Fältchen. In der vierten Woche ist das Abwehrsystem der Haut deutlich gestärkt.
für alle Hauttypen, selbst bei Mischhaut und öliger Haut
3x Faltenschutz
Hautverträglichkeit dermatologisch bestätigt
12 Stunden glanzfrei - nicht fettend
unsichtbar auf allen Hauttönen - keine weißen Rückstände
schützt vor UV-Strahlen
beugt Veruckerung der Haut vor
mildert Falten
pures Q10 + GLYCOSTOP™
Q10: stärkt die Zellenenergie der Haut und korrigiert Falten von innen
GLYCOSTOP™: blockiert die VerZuckerung um 68% und hilft Falten vorzubeugen
Breitband-UV-Filter: schützt vor UVA- und UVB-Strahlen
Kontaktdaten
Beiersdorf AG
Beiersdorfstraße 1-9, 20245 Hamburg
www.nivea.de
nivea@beiersdorf.com","Täglich morgens auf das gereinigte Gesicht auftragen - das ganze Jahr über. Ideal als Make-Up-Grundlage, entweder vor oder nach der Pflegeroutine als feuchtigkeitsspendendes Tagesfluid.","Aqua, Glycerin, Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, Alcohol Denat., C12-15 Alkyl Benzoate, Distarch Phosphate, Glyceryl Stearate, Dibutyl Adipate, Ethylhexyl Triazone, Butylene Glycol Dicaprylate/Dicaprate, Phenylbenzimidazole Sulfonic Acid, Tapioca Starch, Cetyl Alcohol, Stearyl Alcohol, Cocoglycerides, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ubiquinone, Creatine, 1-Methylhydantoin-2-Imide, Acetyl Hydroxyproline, Glycyrrhiza Inflata Root Extract, Sodium Stearoyl Glutamate, Caprylyl Glycol, Ethylhexylglycerin, Xanthan Gum, Trisodium EDTA, Sodium Hydroxide, Phenoxyethanol, Parfum","Warnhinweise
Direkten Kontakt mit den Augen vermeiden."
https://www.rossmann.de/de/pflege-und-duft-medicube-pdrn-pink-peptide-serum/p/8800289474989,PDRN Pink Peptide Serum,Medicube,"Artikelpreis 21,99 €","Ein hautberuhigendes und aufpolsterndes Serum mit PDRN und Peptiden, das die Regeneration und Feuchtigkeitsversorgung der Haut fördert. Es stärkt die Hautbarriere und verbessert Elastizität sowie Feuchtigkeit. Ideal zur Unterstützung bei gestresster oder regenerationsbedürftiger Haut.
Kontaktdaten
NEMO GmbH
Mergenthalerallee 77, 65760 Eschborn
www.onewave.de
eurp@nemobrands.com","3-4 Tropfen auf die gereinigte Haut auftragen und sanft einklopfen, morgens und abends.","Aqua, Glycerin, Dipropylene Glycol, Isopropyl Myristate, Glyceryeth-26, Niacinamide, 1,2-Hexanediol, Sodium DNA, Butylene Glycol, Polyglycerin-3, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyisobutene, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Milt Extract, Tromethamine, Glyceryl Acrylate/Acrylic Acid Copolymer, Pvm/Ma Copolymer, Ethylhexylglycerin, Caprylyl Glycol, Parfum, Melia Azadirachta Leaf Extract, Adenosine, Caprylyl/Capryl Glucoside, Sorbitan Oleate, Melia Azadirachta Flower Extract, Sodium Hyaluronate, Disodium EDTA, Curcuma Longa Root Extract, Cyanocobalamin, Hydrolyzed Collagen, Ubiquinone, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Copper Tripeptide-1, Acetyl Hexapeptide-8, Salmon Egg Extract, Atelocollagen","Warnhinweise
Nur zur äußeren Anwendung. Bei Hautreizungen die Anwendung abbrechen."
